firm,year,pat_any,lgspilltec1,lgspillsic1,lgmalspilltec1,lgmalspillsic1,lgrd1,lsales1,lgrd1_dum
676,1999,0,9.206138,9.254035,10.88461,9.835975,4.956728,6.629363,0
676,2000,0,9.287717,9.349198,10.92935,9.917947,5.069015,6.82546,0
677,1981,0,8.854779,3.994524,10.91163,5.556442,-1,8.483016,1
677,1982,1,8.883824,4.097432,10.94201,5.657842,-1,8.760139,1
677,1983,0,8.901745,4.169242,10.96524,5.741065,-1,8.668712,1
677,1984,1,8.916504,4.215938,10.98728,5.805954,-1,9.030376,1
677,1985,0,8.949501,4.254827,11.02805,5.869709,-1,8.960467,1
677,1986,1,8.984099,4.292692,11.06955,5.929406,-1,8.961622,1
677,1987,1,9.025787,4.288229,11.11866,5.958095,-1,8.790877,1
677,1988,1,9.061952,4.27045,11.16097,5.975965,-1,8.689969,1
677,1989,1,9.101521,4.254479,11.20633,5.997609,-1,8.710784,1
677,1990,1,9.143314,4.256422,11.25353,6.024891,-1,8.778326,1
677,1991,0,9.180453,4.256812,11.29521,6.047133,-1,8.848509,1
677,1992,1,9.218957,4.26039,11.33407,6.054158,-1,8.8578,1
677,1993,1,9.255062,4.242258,11.37092,6.044416,-1,8.894808,1
677,1994,0,9.284327,4.204984,11.40155,6.022346,-1,8.930758,1
677,1995,1,9.313938,4.154765,11.43127,5.991995,-1,8.961622,1
677,1996,0,9.366985,4.092423,11.48079,5.954465,-1,8.92079,1
677,1997,1,9.407849,4.026995,11.52069,5.918652,-1,9.080914,1
677,1998,0,9.454996,3.977937,11.5649,5.93502,-1,9.312807,1
677,1999,0,9.497262,3.9174,11.60529,5.94483,-1,9.264166,1
677,2000,0,9.518423,3.848091,11.63258,5.971735,-1,9.330166,1
677,2001,0,9.536126,3.779998,11.65304,5.939837,-1,9.382443,1
678,1984,0,8.542452,5.899075,11.03018,7.437501,-1,5.852202,1
678,1985,0,8.545388,5.878134,11.0444,7.432062,-1,5.891644,1
678,1986,0,8.555989,5.86906,11.06368,7.433412,-1,5.918894,1
678,1987,0,8.575379,5.869012,11.09387,7.441924,-1,5.869297,1
678,1988,1,8.593158,5.871735,11.12148,7.451787,-1,5.934894,1
678,1989,0,8.618978,5.887672,11.15487,7.470109,-1,6.09357,1
678,1990,0,8.648495,5.906912,11.19217,7.493895,-1,6.148468,1
678,1991,1,8.675483,5.923135,11.22613,7.516497,-1,6.115892,1
678,1992,0,8.698884,5.917824,11.25788,7.514216,-1,6.159095,1
678,1993,0,8.724374,5.911904,11.28906,7.508516,-1,6.410175,1
678,1994,0,8.745339,5.917061,11.3153,7.501243,-1,6.224558,1
678,1995,0,8.771262,5.917864,11.34162,7.49096,-1,6.580639,1
678,1996,0,8.809686,5.916014,11.38638,7.480695,-1,6.75227,1
678,1997,0,8.853662,5.912856,11.42367,7.477775,-1,6.523562,1
678,1998,0,8.905246,5.946314,11.4661,7.497754,-1,6.73578,1
678,1999,0,8.943826,5.967928,11.50507,7.523687,-1,6.776507,1
678,2000,0,8.968314,6.014055,11.5319,7.550788,-1,6.871091,1
678,2001,0,8.98573,6.001425,11.55147,7.553694,-1,7.277248,1
679,1981,1,10.54058,7.426728,12.27638,9.165426,7.90091,7.957528,0
679,1982,1,10.57018,7.478195,12.30719,9.198523,7.854378,8.107118,0
679,1983,1,10.60573,7.561125,12.34125,9.248091,7.833604,8.317522,0
679,1984,1,10.64353,7.652004,12.37566,9.310608,7.826235,8.365439,0
679,1985,1,10.72371,7.750991,12.45178,9.391778,7.829875,8.478037,0
679,1986,1,10.79609,7.844477,12.52132,9.470918,7.833669,8.524764,0
679,1987,1,10.87424,7.944849,12.59532,9.558866,7.912457,8.91355,0
679,1988,1,10.94011,8.014638,12.65795,9.626101,8.036246,9.18122,0
679,1989,1,11.00628,8.089257,12.7209,9.694786,8.165142,9.200492,0
679,1990,1,11.07609,8.166368,12.78594,9.769691,8.275856,9.21483,0
679,1991,1,11.13225,8.23141,12.839,9.826363,8.343352,9.215925,0
679,1992,1,11.18544,8.285792,12.88923,9.876049,8.362761,9.069583,0
679,1993,1,11.23389,8.342693,12.93461,9.923205,8.348875,9.038721,0
679,1994,1,11.27276,8.399927,12.97171,9.957611,8.328258,8.954544,0
679,1995,1,11.30386,8.433398,13.00257,9.974436,8.299388,8.909235,0
679,1996,1,11.37467,8.548834,13.03849,10.05277,8.252221,8.732627,0
679,1997,1,11.42174,8.646783,13.06471,10.11224,8.189721,8.759512,0
679,1998,1,11.46197,8.805815,13.08325,10.20885,8.119514,8.800264,0
679,1999,1,11.49277,8.968127,13.09676,10.31683,8.053017,8.882947,0
679,2000,0,11.51579,9.078276,13.10583,10.38548,8.004897,8.92864,0
679,2001,0,11.53153,9.193677,13.11025,10.45938,7.958132,8.8371,0
680,1981,0,8.681758,8.436612,10.27455,9.10895,-1,6.967909,1
680,1982,0,8.710022,8.471807,10.30564,9.142289,3.111238,7.353722,0
680,1983,0,8.731938,8.503464,10.33172,9.169938,3.866174,7.284821,0
680,1984,0,8.749248,8.53729,10.35658,9.199665,4.109593,7.138867,0
680,1985,0,8.791385,8.569162,10.40245,9.230744,4.26804,7.262629,0
680,1986,0,8.832879,8.585303,10.44737,9.252309,4.411422,7.3518,0
680,1987,0,8.883401,8.588547,10.49995,9.269478,4.373527,6.989335,0
680,1988,0,8.93122,8.587006,10.54686,9.280505,4.319602,7.002156,0
680,1989,0,8.983547,8.589875,10.59699,9.295616,4.285126,7.283448,0
680,1990,1,9.033998,8.600963,10.64823,9.317448,4.122607,7.245655,0
680,1991,1,9.077399,8.614811,10.69311,9.33966,3.960088,7.271008,0
680,1992,1,9.116043,8.631183,10.7339,9.359603,3.797569,7.20786,0
680,1993,1,9.151849,8.652676,10.77215,9.383416,3.717713,7.444833,0
680,1994,1,9.183495,8.662849,10.80375,9.397917,3.555194,7.51043,0
680,1995,1,9.214199,8.660534,10.83307,9.402909,3.392675,7.618742,0
680,1996,1,9.273246,8.672604,10.88391,9.42538,3.230156,7.498316,0
680,1997,1,9.31167,8.703205,10.9225,9.459426,3.449704,7.543803,0
680,1998,1,9.357314,8.745048,10.96936,9.500645,3.701302,7.411556,0
680,1999,0,9.404772,8.798066,11.01692,9.546032,3.929809,7.610853,0
680,2000,0,9.440199,8.825602,11.05072,9.574162,4.262174,7.672292,0
681,1981,1,9.017459,6.773195,10.96035,8.126696,3.557104,5.105946,0
681,1982,1,9.050457,6.838816,10.9923,8.168466,3.496789,5.308268,0
681,1983,0,9.083668,6.911333,11.02158,8.216431,3.483881,5.549076,0
681,1984,1,9.118439,6.992062,11.05033,8.271795,3.554134,5.662961,0
681,1985,0,9.185743,7.09678,11.10593,8.343302,3.56426,5.505332,0
681,1986,1,9.249275,7.195454,11.15935,8.41311,3.641746,5.594711,0
681,1987,1,9.321642,7.276741,11.22148,8.484291,3.595061,5.609472,0
681,1988,0,9.383329,7.347167,11.27464,8.544804,3.621683,5.697093,0
681,1989,1,9.443731,7.407475,11.32884,8.603115,3.701725,5.752573,0
681,1990,0,9.503815,7.47322,11.38368,8.6656,3.699919,5.638355,0
681,1991,1,9.552445,7.517346,11.42987,8.713659,3.633502,5.537334,0
681,1992,1,9.5931,7.54992,11.47119,8.753844,3.569934,5.552959,0
681,1993,1,9.628738,7.585066,11.50907,8.795403,3.510156,5.525453,0
681,1994,1,9.654713,7.615188,11.53889,8.829275,3.419758,5.53339,0
681,1995,1,9.67428,7.655122,11.56502,8.861037,3.334377,5.347107,0
681,1996,0,9.721837,7.716016,11.61419,8.927354,3.253876,5.42495,0
681,1997,1,9.75489,7.786486,11.64966,8.99383,3.219152,5.398163,0
681,1998,0,9.802884,7.869963,11.69645,9.07699,3.144914,5.459586,0
681,1999,0,9.854412,7.956461,11.74434,9.162165,3.030326,5.31812,0
681,2000,0,9.883129,7.988575,11.77566,9.211955,3.018669,5.379897,0
681,2001,0,9.906129,8.04069,11.80136,9.269358,3.005736,5.545177,0
682,1981,0,9.043814,3.852273,10.55955,5.742041,-1,6.985642,1
682,1982,0,9.07101,3.868615,10.58969,5.757466,-1,6.889591,1
682,1983,0,9.092935,3.85886,10.61753,5.759665,-1,6.761573,1
682,1984,0,9.111778,3.839435,10.64399,5.757396,-1,7.049255,1
682,1985,0,9.178355,3.815285,10.70948,5.745263,-1,7.006695,1
682,1986,0,9.241203,3.784709,10.77116,5.742197,-1,6.826545,1
682,1987,0,9.312005,3.71788,10.84091,5.718498,-1,6.642487,1
682,1988,0,9.373651,3.700781,10.90052,5.705213,-1,6.668228,1
682,1989,0,9.436222,3.714228,10.96043,5.701856,-1,6.594413,1
682,1990,0,9.495794,3.740956,11.01954,5.706776,-1,6.511745,1
682,1991,0,9.545258,3.738807,11.06852,5.704363,-1,6.45047,1
682,1992,0,9.591251,3.728807,11.11449,5.691494,-1,6.202536,1
682,1993,1,9.634045,3.68701,11.15609,5.66338,-1,6.535241,1
682,1994,0,9.673541,3.652536,11.19115,5.627821,-1,6.699501,1
682,1995,1,9.712893,3.626137,11.22453,5.585301,-1,6.902743,1
682,1996,0,9.790626,3.611705,11.28889,5.550058,-1,7.010312,1
682,1997,1,9.83712,3.605083,11.32912,5.533092,-1,7.099202,1
682,1998,1,9.897918,3.600937,11.3836,5.523945,-1,7.185387,1
682,1999,0,9.966477,3.59481,11.44336,5.471899,-1,7.311886,1
683,1981,1,10.36203,8.951233,11.93262,9.608995,9.356197,9.419304,0
683,1982,1,10.39184,8.979675,11.96406,9.63825,9.307006,9.522813,0
683,1983,1,10.41245,8.994327,11.99037,9.655537,9.270635,9.516132,0
683,1984,1,10.43106,9.002327,12.01497,9.668323,9.253214,9.593492,0
683,1985,1,10.47455,9.018891,12.0656,9.692292,9.238831,9.700882,0
683,1986,1,10.51861,9.040612,12.11581,9.720392,9.209207,9.615272,0
683,1987,1,10.57445,9.089048,12.1743,9.772507,9.171906,9.659439,0
683,1988,1,10.62104,9.122106,12.22428,9.80901,9.139122,9.750919,0
683,1989,1,10.66817,9.153161,12.2759,9.844091,9.113564,9.803004,0
683,1990,1,10.71619,9.186007,12.32884,9.88003,9.08989,9.883999,0
683,1991,1,10.75665,9.215991,12.374,9.911538,9.072869,9.978131,0
683,1992,1,10.79463,9.248899,12.41492,9.944108,9.068742,9.950037,0
683,1993,1,10.82994,9.287195,12.45254,9.980399,9.071651,10.00025,0
683,1994,1,10.85837,9.312525,12.48359,10.00528,9.060469,9.956127,0
683,1995,1,10.88569,9.334704,12.51254,10.02624,9.028295,9.959915,0
683,1996,1,10.93381,9.369882,12.56348,10.06438,8.995529,10.0346,0
683,1997,1,10.96966,9.409599,12.60033,10.10398,8.984555,10.06194,0
683,1998,1,11.00943,9.461449,12.64486,10.15366,8.980473,10.11508,0
683,1999,0,11.04526,9.498682,12.68841,10.19066,8.990767,10.15483,0
683,2000,0,11.06685,9.516754,12.71845,10.21038,8.994478,10.09109,0
683,2001,0,11.0804,9.534084,12.74154,10.22556,8.995633,10.18803,0
684,1982,1,8.490048,8.674521,10.44561,9.2293,3.873378,6.077642,0
684,1983,1,8.517831,8.690066,10.46467,9.248127,3.815886,6.206576,0
684,1984,1,8.552839,8.701463,10.48783,9.264485,3.760273,6.259582,0
684,1985,1,8.590383,8.714581,10.523,9.283822,3.740417,6.068426,0
684,1986,0,8.640186,8.731352,10.56214,9.307136,3.751462,6.200509,0
684,1987,0,8.696216,8.719293,10.60726,9.311056,3.817495,6.403574,0
684,1988,1,8.76108,8.713692,10.65256,9.318718,3.891391,6.566672,0
684,1989,0,8.83861,8.718951,10.70584,9.335928,3.9675,6.580639,0
684,1990,1,8.914811,8.73149,10.76284,9.359296,4.062754,6.729824,0
684,1991,1,8.987592,8.756406,10.8183,9.392025,4.165745,6.732211,0
684,1992,1,9.062202,8.768536,10.87071,9.412558,4.285232,6.726233,0
684,1993,1,9.143318,8.781965,10.92501,9.432866,4.384973,6.783325,0
684,1994,0,9.217551,8.787473,10.97183,9.445523,4.469804,6.793466,0
684,1995,0,9.289446,8.784686,11.01376,9.450607,4.554618,6.835185,0
684,1996,0,9.366143,8.764894,11.06485,9.441113,4.606947,6.675823,0
684,1997,0,9.437516,8.743802,11.11231,9.431703,4.746245,6.692084,0
684,1998,0,9.506999,8.725479,11.16924,9.443249,4.861882,6.716595,0
684,1999,0,9.577235,8.732161,11.23002,9.47567,4.927086,6.753438,0
684,2000,0,9.645041,8.718029,11.2843,9.498137,4.983175,6.824374,0
684,2001,0,9.701619,8.706664,11.32688,9.497664,4.947953,6.695799,0
685,1981,0,8.768139,8.577291,10.62753,9.5226,6.082833,9.208739,0
685,1982,0,8.812261,8.666439,10.66883,9.603153,6.068096,9.282289,0
685,1983,0,8.85358,8.741976,10.70664,9.672714,6.085702,9.248599,0
685,1984,0,8.880077,8.798042,10.73935,9.724436,6.120089,9.216919,0
685,1985,0,8.909594,8.853344,10.78536,9.777905,6.157107,9.290813,0
685,1986,0,8.941686,8.904753,10.83033,9.828065,6.196065,9.281544,0
685,1987,0,8.959493,8.92263,10.87318,9.84918,6.208304,8.920256,0
685,1988,0,8.975937,8.929468,10.90998,9.860247,6.195728,9.043814,0
685,1989,0,8.997789,8.937925,10.94985,9.873105,6.177692,9.088511,0
685,1990,0,9.023083,8.954051,10.99245,9.892535,6.164673,9.215925,0
685,1991,1,9.05003,8.967008,11.03233,9.90981,6.153126,9.272845,0
685,1992,0,9.062413,8.969508,11.06457,9.916064,6.152565,9.178333,0
685,1993,0,9.074883,8.955453,11.09424,9.907491,6.117817,9.093245,0
685,1994,0,9.080715,8.927372,11.11594,9.886115,6.032191,8.890273,0
685,1995,0,9.078722,8.888183,11.132,9.854676,5.926832,8.839856,0
685,1996,0,9.074373,8.847276,11.15734,9.820409,5.764313,8.886685,0
685,1997,0,9.064861,8.805108,11.17597,9.783531,5.601794,8.537192,0
685,1998,0,9.073586,8.841165,11.20908,9.814809,5.439275,8.662332,0
685,1999,0,9.08667,8.864739,11.24369,9.838312,5.276756,8.517793,0
685,2000,0,9.105745,8.913281,11.27282,9.879761,5.114237,8.672829,0
686,1981,1,9.947581,8.103857,11.86682,8.809072,6.265154,7.259116,0
686,1982,1,9.988992,8.154948,11.90788,8.85894,6.211295,7.358831,0
686,1983,1,10.02672,8.210752,11.94705,8.914514,6.172619,7.358194,0
686,1984,1,10.06297,8.258544,11.98402,8.964121,6.143327,7.398786,0
686,1985,1,10.10653,8.303856,12.03366,9.012897,6.125457,7.458763,0
686,1986,1,10.1502,8.346999,12.08197,9.05982,6.126778,7.512071,0
686,1987,1,10.1913,8.375145,12.13105,9.095982,6.153282,7.591862,0
686,1988,1,10.2261,8.405642,12.17363,9.132578,6.159508,7.664816,0
686,1989,1,10.26352,8.442423,12.2194,9.174792,6.198431,7.796469,0
686,1990,1,10.30379,8.482084,12.26828,9.219914,6.221471,7.879292,0
686,1991,1,10.3436,8.5339,12.31469,9.272668,6.236666,7.97074,0
686,1992,1,10.37279,8.572737,12.3537,9.313083,6.260924,7.983099,0
686,1993,1,10.40125,8.614267,12.39078,9.35429,6.287291,8.076204,0
686,1994,1,10.42323,8.645539,12.41989,9.386134,6.318719,8.110126,0
686,1995,1,10.43959,8.665661,12.44297,9.409734,6.350305,8.156223,0
686,1996,1,10.46202,8.659626,12.4753,9.416949,6.383104,8.259717,0
686,1997,1,10.48405,8.653666,12.50247,9.425641,6.424865,8.296047,0
686,1998,1,10.5179,8.673116,12.54458,9.463282,6.455623,8.442039,0
686,1999,0,10.55327,8.713004,12.59019,9.517591,6.475976,8.50086,0
686,2000,0,10.584,8.735113,12.62863,9.561039,6.506444,8.521185,0
686,2001,0,10.59054,8.722741,12.64992,9.568316,6.529468,8.606485,0
687,1981,1,9.476183,5.892749,11.53224,7.590347,6.159794,7.271008,0
687,1982,1,9.503277,6.022487,11.56213,7.654531,6.110215,7.266129,0
687,1983,1,9.520245,6.116363,11.58639,7.710202,6.059476,7.056175,0
687,1984,1,9.535666,6.193101,11.60983,7.766986,6.002853,7.063048,0
687,1985,1,9.571272,6.268462,11.65581,7.832005,5.951918,7.334982,0
687,1986,1,9.605745,6.339994,11.70066,7.896438,5.928708,7.457032,0
687,1987,1,9.651796,6.405959,11.75404,7.964374,5.920047,7.49053,0
687,1988,1,9.693703,6.46066,11.80055,8.020576,5.908427,7.567863,0
687,1989,1,9.739884,6.519463,11.84992,8.078789,5.930887,7.732369,0
687,1990,1,9.788617,6.570793,11.90094,8.139592,5.968369,8.067776,0
687,1991,1,9.831661,6.615164,11.94506,8.187393,6.070276,8.483016,0
687,1992,1,9.869812,6.629797,11.98517,8.218884,6.149017,8.441823,0
687,1993,1,9.904891,6.653853,12.02251,8.250319,6.219681,8.472196,0
687,1994,1,9.935505,6.664324,12.05374,8.267139,6.265389,8.49331,0
687,1995,1,9.966936,6.661377,12.08335,8.272018,6.297046,8.565602,0
687,1996,1,10.02362,6.704405,12.13558,8.310243,6.326828,8.469263,0
687,1997,1,10.06937,6.745358,12.17562,8.343419,6.356928,8.499844,0
687,1998,1,10.11772,6.820714,12.22106,8.394948,6.375214,8.505323,0
687,1999,1,10.1675,6.898974,12.26623,8.452676,6.375398,8.425077,0
687,2000,0,10.20005,6.952256,12.29756,8.491805,6.373425,8.416489,0
687,2001,0,10.2253,6.995829,12.32192,8.530817,6.375075,8.425297,0
688,1981,0,8.616042,4.067316,10.41161,5.521861,-1,6.452049,1
688,1982,0,8.653518,3.932827,10.44908,5.46883,-1,6.614726,1
688,1983,0,8.687611,3.800458,10.48492,5.440684,-1,6.779922,1
688,1984,1,8.718492,3.647063,10.51795,5.414634,-1,7.003974,1
688,1985,0,8.774956,3.484545,10.57244,5.398464,-1,7.062191,1
688,1986,0,8.828777,3.323004,10.62498,5.393628,-1,7.300473,1
688,1987,0,8.893044,3.161611,10.68436,5.394509,-1,7.342779,1
688,1988,0,8.946344,3.000376,10.73565,5.399398,-1,7.853216,1
688,1989,0,9.000438,2.839316,10.78881,5.410639,-1,7.830426,1
688,1990,0,9.051675,2.680095,10.84152,5.422847,-1,7.83716,1
688,1991,0,9.096258,2.519439,10.88841,5.435444,-1,7.868254,1
688,1992,1,9.139085,2.359031,10.93071,5.437814,-1,7.990238,1
688,1993,0,9.178323,2.19893,10.97002,5.441227,-1,8.249052,1
688,1994,0,9.208059,2.039183,11.00047,5.441646,-1,8.371011,1
688,1995,0,9.231318,1.879848,11.02559,5.444481,-1,8.511578,1
688,1996,0,9.268494,1.720983,11.06695,5.454942,-1,8.529517,1
688,1997,0,9.292972,1.564758,11.09651,5.460924,-1,8.544225,1
688,1998,0,9.323931,1.409453,11.14065,5.52941,-1,8.560636,1
688,1999,0,9.35465,1.252488,11.18734,5.604819,-1,8.608678,1
688,2000,0,9.378586,1.096372,11.22263,5.704218,-1,8.621914,1
688,2001,0,9.396773,.9411802,11.24603,5.72149,-1,8.656608,1
689,1993,1,10.39216,7.126409,11.67542,9.110398,4.690244,1.791759,0
690,1981,1,9.264421,7.226645,10.76207,8.058486,3.557104,5.02388,0
690,1982,0,9.291202,7.251384,10.79263,8.089082,3.544222,5.375278,0
690,1983,0,9.308199,7.267228,10.81913,8.109529,3.479379,5.075174,0
690,1984,1,9.328105,7.265824,10.84573,8.118503,3.416986,5.273,0
690,1985,1,9.363588,7.272922,10.89742,8.134192,3.357089,5.509388,0
690,1986,1,9.401142,7.279272,10.94753,8.149348,3.30004,5.746203,0
690,1987,0,9.448623,7.282151,11.00539,8.165106,3.193534,5.746203,0
690,1988,1,9.487535,7.274875,11.05489,8.173604,3.091374,6.098074,0
690,1989,1,9.529428,7.267768,11.10633,8.186841,3.05398,6.496775,0
690,1990,1,9.572543,7.263683,11.15907,8.202447,3.016583,6.672033,0
690,1991,1,9.609624,7.26792,11.20394,8.223167,2.979094,6.77308,0
690,1992,0,9.644153,7.268601,11.24443,8.238219,2.998996,6.063785,0
690,1993,1,9.677184,7.272954,11.28155,8.261164,3.011702,6.052089,0
690,1994,1,9.704135,7.270065,11.3119,8.2788,3.018643,6.084499,0
690,1995,1,9.734167,7.272815,11.34014,8.296091,3.021339,6.156979,0
690,1996,1,9.785658,7.297131,11.3922,8.332906,3.020378,6.300786,0
690,1997,1,9.829725,7.336852,11.43005,8.378743,3.06452,6.46925,0
690,1998,1,9.869417,7.396197,11.47521,8.437795,3.097121,6.434546,0
690,1999,0,9.903511,7.437532,11.52049,8.483274,3.078274,6.40688,0
690,2000,0,9.922369,7.47498,11.55142,8.525423,3.06004,6.419995,0
690,2001,0,9.936014,7.52364,11.57679,8.569635,3.085178,6.74052,0
691,1981,0,9.826855,7.754438,11.61012,8.469368,4.250251,4.919981,0
691,1982,0,9.871,7.796827,11.65275,8.516257,4.189936,5.030438,0
691,1983,1,9.914035,7.842877,11.69461,8.570757,4.153596,5.02388,0
691,1984,1,9.954187,7.887542,11.73357,8.621109,4.116964,5.087596,0
691,1985,0,10.00016,7.935093,11.78433,8.672587,4.148921,5.411646,0
691,1986,0,10.04405,7.985995,11.8332,8.724285,4.306979,5.849325,0
691,1987,0,10.08917,8.046259,11.88344,8.778947,4.41884,5.843544,0
691,1988,1,10.1263,8.10578,11.92635,8.832253,4.526817,6.107023,0
691,1989,1,10.16603,8.161396,11.97212,8.884479,4.603045,6.173786,0
691,1990,1,10.20719,8.213168,12.01991,8.934439,4.66754,6.2672,0
691,1991,1,10.25008,8.264503,12.06575,8.985389,4.732579,6.347389,0
691,1992,1,10.28025,8.299396,12.10302,9.019327,4.805674,6.45047,0
691,1993,0,10.30863,8.327777,12.138,9.048522,4.875895,6.526495,0
691,1994,1,10.3309,8.351307,12.16489,9.07259,4.927323,6.542472,0
691,1995,1,10.34542,8.369996,12.18496,9.090113,4.979703,6.668228,0
691,1996,1,10.36199,8.367246,12.21248,9.089619,5.024924,6.672033,0
691,1997,1,10.3765,8.363137,12.23465,9.088095,5.089661,6.756932,0
691,1998,0,10.41159,8.388447,12.27506,9.127327,5.171845,6.924613,0
691,1999,0,10.44991,8.432643,12.31919,9.182814,5.239427,7.051856,0
691,2000,0,10.48927,8.471621,12.35824,9.23929,5.309788,7.235619,0
691,2001,0,10.4952,8.456688,12.37535,9.233657,5.370622,7.301822,0
692,1985,1,9.251136,7.517942,11.12533,8.702254,1.945805,4.077538,0
692,1986,1,9.260984,7.533288,11.1428,8.716424,2.304625,4.077538,0
692,1987,1,9.266627,7.541169,11.16726,8.728159,2.52578,3.73767,0
692,1988,0,9.267095,7.543481,11.18827,8.734496,2.758853,3.610918,0
692,1989,1,9.274058,7.554791,11.21509,8.747164,2.912415,4.219508,0
692,1990,0,9.28816,7.573438,11.24703,8.764934,3.074795,4.442651,0
692,1991,0,9.304398,7.599177,11.27672,8.784547,3.319474,4.875197,0
692,1992,1,9.322025,7.617459,11.30475,8.800119,3.577032,5.375278,0
692,1993,1,9.335254,7.63304,11.33115,8.814719,3.720623,5.147494,0
692,1994,0,9.3447,7.646316,11.35277,8.824583,3.799214,5.257495,0
692,1995,0,9.35272,7.666836,11.37378,8.832817,3.900429,5.398163,0
692,1996,0,9.371526,7.694367,11.41343,8.8535,4.012083,5.605802,0
692,1997,0,9.39255,7.742889,11.4462,8.887884,4.110424,5.905362,0
692,1998,0,9.422342,7.843341,11.48532,8.955033,4.282559,6.300786,0
692,1999,0,9.449025,7.928037,11.52236,9.020475,4.558867,6.599871,0
693,1981,1,9.215467,8.375422,10.46818,9.001174,-1,2.890372,1
693,1982,0,9.249234,8.412488,10.50202,9.033198,-1,2.944439,1
693,1983,0,9.283792,8.443405,10.53818,9.05987,.4116845,3.091043,0
693,1984,1,9.319485,8.484747,10.57389,9.097248,1.006076,3.258096,0
693,1985,0,9.40221,8.53781,10.64839,9.146769,1.314926,3.367296,0
693,1986,1,9.483818,8.602019,10.71909,9.206379,1.509135,3.401197,0
693,1987,1,9.573574,8.668379,10.79673,9.270869,1.64329,3.526361,0
693,1988,1,9.658512,8.723899,10.8657,9.325253,1.737898,3.663562,0
693,1989,1,9.732507,8.784236,10.93181,9.383701,1.99142,3.78419,0
693,1990,0,9.792307,8.843762,10.99394,9.441494,2.155107,3.78419,0
693,1991,0,9.85433,8.897909,11.04936,9.493671,2.266573,3.806663,0
693,1992,0,9.921413,8.94822,11.10333,9.541836,2.344681,3.73767,0
693,1993,0,9.979368,8.993195,11.15107,9.586227,2.297999,3.806663,0
693,1994,0,10.03086,9.027321,11.19047,9.622067,2.253855,3.828641,0
693,1995,0,10.08556,9.063976,11.2264,9.660507,2.320318,3.871201,0
693,1996,0,10.13877,9.126879,11.28083,9.728673,2.369384,3.78419,0
693,1997,0,10.16434,9.187283,11.31264,9.793041,2.40579,3.7612,0
693,1998,0,10.19474,9.247994,11.35817,9.857395,2.432376,3.951244,0
693,1999,0,10.2359,9.300866,11.41068,9.912992,2.452378,4.143135,0
693,2000,0,10.28201,9.334426,11.45262,9.951758,2.544684,4.29046,0
693,2001,0,10.31324,9.37953,11.48799,9.998439,2.679,4.317488,0
694,1990,0,8.582793,8.279799,10.41618,10.14055,3.58426,3.367296,0
694,1991,0,8.550509,8.270971,10.38587,10.1181,3.529015,3.610918,0
694,1992,0,8.526546,8.273821,10.36325,10.10641,3.47577,4.025352,0
694,1993,0,8.500821,8.28934,10.34441,10.10355,3.460393,4.158883,0
694,1994,0,8.478061,8.306602,10.32761,10.10527,3.509595,4.430817,0
694,1995,0,8.459749,8.341311,10.3146,10.12165,3.604199,4.744932,0
694,1996,0,8.464106,8.390093,10.33052,10.16571,3.772112,4.969813,0
694,1997,0,8.427982,8.439223,10.33248,10.20986,3.930865,4.976734,0
694,1998,0,8.422092,8.502817,10.3481,10.26157,4.110292,5.087596,0
694,1999,0,8.500067,8.58151,10.38106,10.31941,4.278996,5.105946,0
694,2000,0,8.487217,8.648487,10.39147,10.36486,4.3876,5.247024,0
694,2001,0,8.47336,8.722224,10.40376,10.41392,4.477639,5.552959,0
695,1993,1,9.492085,8.701912,11.00472,9.930124,3.997097,2.995732,0
695,1994,1,9.452033,8.665587,10.96361,9.892734,3.943333,3.091043,0
695,1995,1,9.418143,8.649485,10.92967,9.869602,3.934623,2.890372,0
696,1981,0,8.125927,5.048573,9.794169,7.576149,-1,3.688879,1
696,1982,0,8.147031,5.217015,9.8237,7.630592,-1,3.828641,1
696,1983,0,8.160239,5.353155,9.848361,7.69047,-1,3.555348,1
696,1984,0,8.158476,5.476196,9.870779,7.748894,-1,3.401197,1
696,1985,0,8.168456,5.59336,9.911337,7.811913,-1,3.258096,1
696,1986,0,8.165994,5.704885,9.946921,7.870036,-1,3.091043,1
696,1987,0,8.17574,5.813735,9.988681,7.932116,-1,2.995732,1
696,1988,0,8.19284,5.921271,10.02676,7.991829,-1,3.295837,1
696,1989,0,8.223354,6.021385,10.06932,8.054413,-1,3.178054,1
696,1990,0,8.256914,6.111701,10.1141,8.116449,-1,3.178054,1
696,1991,0,8.289869,6.18557,10.15291,8.174029,-1,3.044523,1
696,1992,1,8.313505,6.238037,10.18863,8.222222,-1,3.044523,1
696,1993,1,8.342237,6.286418,10.2224,8.270634,-1,2.995732,1
696,1994,0,8.373085,6.328739,10.24877,8.309011,-1,2.944439,1
696,1995,1,8.397642,6.361788,10.2709,8.33937,-1,2.833213,1
696,1996,1,8.44294,6.367068,10.31256,8.37306,-1,2.833213,1
696,1997,0,8.488286,6.378623,10.34636,8.410468,-1,2.70805,1
696,1998,0,8.524648,6.406764,10.38498,8.475837,-1,2.484907,1
696,1999,0,8.559324,6.421272,10.42312,8.542152,-1,2.302585,1
697,1981,1,9.072158,6.544775,11.10432,7.905736,3.962569,6.625392,0
697,1982,0,9.11984,6.589824,11.1476,7.95466,3.965012,6.663133,0
697,1983,0,9.169206,6.630623,11.18918,8.001816,3.986553,6.577861,0
